,Company,TypeName,Inches,Ram,Weight,Price,IPS Panel,Display,TouchScreen,First_Res,Second_Res,Processor,Speed,SSD,HDD,Hybrid,Flash_Storage,Graphics_Card,OS,Resolution
1042,Toshiba,Notebook,15.6,16,2.4,75924.0,Yes,Full HD Display,No,1920,1080,Intel Core i7,2.5,256,0,0,0,Nvidia,Windows,1920x1080
1043,Lenovo,Notebook,15.6,8,2.3,55922.688,No,Full HD Display,No,1920,1080,Intel Core i5,2.3,256,0,0,0,Intel,Windows,1920x1080
1044,HP,Notebook,14.0,4,1.54,53280.0,No,Full HD Display,No,1920,1080,Intel Core i5,2.3,0,500,0,0,Intel,Windows,1920x1080
1045,HP,Notebook,15.6,8,1.84,112065.9552,No,Full HD Display,No,1920,1080,Intel Core i5,2.4,256,500,0,0,Intel,Windows,1920x1080
1046,HP,Notebook,14.0,8,1.43,78268.31999999999,No,Full HD Display,No,1920,1080,Intel Core i5,2.3,256,0,0,0,Intel,Windows,1920x1080
1047,MSI,Gaming,17.3,16,3.78,82351.6992,Yes,Full HD Display,No,1920,1080,Intel Core i7,2.7,256,1024,0,0,Nvidia,Windows,1920x1080
1048,Lenovo,Gaming,17.3,16,4.6,122010.66719999998,Yes,Full HD Display,No,1920,1080,Intel Core i7,2.6,128,1024,0,0,Nvidia,Windows,1920x1080
1049,Asus,Netbook,11.6,4,1.2,15339.311999999998,No,HD Display,No,1366,768,Other Intel Processor,1.6,0,0,0,16,Intel,Other OS,1366x768
1050,Lenovo,Notebook,14.0,16,1.1,139593.6,Yes,HD Display,No,2560,1440,Intel Core i7,2.6,256,0,0,0,Intel,Windows,2560x1440
1051,HP,Notebook,15.6,8,1.91,52161.12,Yes,Full HD Display,No,1920,1080,Intel Core i7,2.7,0,1024,0,0,Nvidia,Windows,1920x1080
1052,Dell,2 in 1 Convertible,15.6,8,2.3,58288.32,Yes,Full HD Display,Yes,1920,1080,Intel Core i5,2.7,256,0,0,0,Intel,Windows,1920x1080
1053,HP,Notebook,15.6,4,2.04,52161.12,No,HD Display,No,1366,768,Intel Core i5,2.5,256,0,0,0,Intel,Windows,1366x768
1054,Dell,Ultrabook,13.3,16,1.2,120093.12,No,Quad HD+ Display,Yes,3200,1800,Intel Core i7,2.7,1024,0,0,0,Intel,Windows,3200x1800
1055,HP,Notebook,15.6,4,2.31,37570.392,No,HD Display,No,1366,768,Intel Core i3,2.3,0,500,0,0,Intel,Windows,1366x768
1056,HP,Notebook,15.6,4,1.96,26586.72,No,HD Display,No,1366,768,Intel Core i5,2.5,0,500,0,0,Intel,Other OS,1366x768
1057,Acer,Notebook,15.6,8,2.4,23922.72,No,HD Display,No,1366,768,AMD Processor,2.2,0,1024,0,0,AMD,Windows,1366x768
1058,Dell,2 in 1 Convertible,13.3,12,1.6,69210.72,Yes,Full HD Display,Yes,1920,1080,Intel Core i7,2.7,256,0,0,0,Intel,Windows,1920x1080
1059,MSI,Gaming,15.6,16,2.94,96916.32,No,Full HD Display,No,1920,1080,Intel Core i7,2.6,256,1024,0,0,Nvidia,Windows,1920x1080
1060,HP,Notebook,15.6,8,2.04,57009.6,No,Full HD Display,No,1920,1080,Intel Core i7,2.7,256,0,0,0,Intel,Windows,1920x1080
1061,Asus,Gaming,17.3,16,4.0,53173.44,Yes,Full HD Display,No,1920,1080,Intel Core i7,2.6,0,1024,0,0,Nvidia,Other OS,1920x1080
1062,Dell,Notebook,15.6,4,2.25,29783.52,No,Full HD Display,No,1920,1080,Intel Core i5,2.5,0,1024,0,0,Intel,Windows,1920x1080
1063,Dell,Notebook,15.6,16,2.32,52746.6672,No,Full HD Display,No,1920,1080,Intel Core i7,2.7,0,2048,0,0,AMD,Windows,1920x1080
1064,MSI,Gaming,15.6,16,1.8,102777.12,No,Full HD Display,No,1920,1080,Intel Core i7,2.6,256,1024,0,0,Nvidia,Windows,1920x1080
1065,Dell,Ultrabook,13.3,8,1.29,77682.23999999999,No,Full HD Display,No,1920,1080,Intel Core i7,2.7,256,0,0,0,Intel,Windows,1920x1080
1066,Asus,Gaming,17.3,64,3.58,211788.0,Yes,Full HD Display,No,1920,1080,Intel Core i7,2.7,1024,0,0,0,Nvidia,Windows,1920x1080
1067,Dell,2 in 1 Convertible,13.3,8,1.62,42517.9728,No,Full HD Display,Yes,1920,1080,Intel Core i7,2.5,256,0,0,0,Intel,Windows,1920x1080
1068,Dell,Gaming,15.6,16,3.21,70809.12,No,4K Ultra HD Display,No,3840,2160,Intel Core i7,2.6,256,1024,0,0,Nvidia,Windows,3840x2160
1069,Apple,Ultrabook,12.0,8,0.92,69264.0,Yes,Retina Display,No,2304,1440,Other Intel Processor,1.1,0,0,0,256,Intel,Other OS,2304x1440
1070,Dell,Notebook,15.6,4,2.06,25679.8944,No,HD Display,No,1366,768,Intel Core i3,2.3,0,500,0,0,Intel,Windows,1366x768
1071,HP,Notebook,15.6,4,2.31,63882.72,No,HD Display,No,1366,768,Intel Core i5,2.3,0,500,0,0,Intel,Windows,1366x768
1072,HP,Ultrabook,12.5,8,1.26,63882.72,No,Full HD Display,No,1920,1080,Intel Core i5,2.3,256,0,0,0,Intel,Windows,1920x1080
1073,HP,Notebook,13.3,8,1.49,58075.2,No,Full HD Display,No,1920,1080,Intel Core i7,2.7,256,0,0,0,Intel,Windows,1920x1080
1074,Lenovo,Ultrabook,12.5,8,1.3,91294.7472,Yes,Full HD Display,Yes,1920,1080,Intel Core i7,2.5,256,0,0,0,Intel,Windows,1920x1080
1075,Lenovo,Notebook,17.3,8,3.0,35111.52,No,HD Display,No,1600,900,Intel Core i5,2.3,0,1024,0,0,AMD,Windows,1600x900
1076,Lenovo,Notebook,15.6,4,2.3,52054.56,Yes,Full HD Display,No,1920,1080,Intel Core i5,2.3,0,1024,0,0,Nvidia,Windows,1920x1080
1077,MSI,Gaming,17.3,16,3.78,133146.72,No,Full HD Display,No,1920,1080,Intel Core i7,2.8,256,1024,0,0,Nvidia,Windows,1920x1080
1078,Lenovo,Notebook,15.6,4,2.1,28771.2,No,HD Display,No,1366,768,Intel Core i5,2.3,0,500,0,0,Intel,Windows,1366x768
1079,HP,Notebook,15.6,4,2.31,50083.2,No,Full HD Display,No,1920,1080,Intel Core i5,2.3,0,500,0,0,Intel,Windows,1920x1080
1080,Lenovo,Ultrabook,12.5,8,0.99,74538.72,Yes,HD Display,Yes,2560,1440,Other Intel Processor,1.2,512,0,0,0,Intel,Windows,2560x1440
1081,Lenovo,Gaming,17.3,32,4.6,172627.19999999998,Yes,Full HD Display,No,1920,1080,Intel Core i7,2.7,512,0,1024,0,Nvidia,Windows,1920x1080
1082,Lenovo,2 in 1 Convertible,10.1,4,0.69,34433.2656,Yes,HD Display,Yes,1920,1200,Other Intel Processor,1.44,0,0,0,64,Intel,Windows,1920x1200
1083,HP,Ultrabook,13.3,16,1.3,109170.72,Yes,4K Ultra HD Display,No,3840,2160,Intel Core i7,2.7,512,0,0,0,Intel,Windows,3840x2160
1084,Dell,Notebook,15.6,8,2.18,39960.0,No,Full HD Display,No,1920,1080,Intel Core i5,2.5,256,0,0,0,Intel,Windows,1920x1080
1085,HP,Notebook,14.0,4,1.54,54931.14719999999,No,Full HD Display,No,1920,1080,Intel Core i5,2.3,0,500,0,0,Intel,Windows,1920x1080
1086,HP,Workstation,15.6,8,1.9,79653.59999999999,No,Full HD Display,No,1920,1080,Intel Core i7,2.5,256,0,0,0,AMD,Windows,1920x1080
1087,Lenovo,Notebook,14.0,8,1.7,63882.72,No,Full HD Display,No,1920,1080,Intel Core i5,2.3,180,0,0,0,Intel,Windows,1920x1080
1088,HP,Notebook,13.3,4,1.29,32767.2,No,Quad HD+ Display,No,3200,1800,Other Intel Processor,1.5,0,0,0,32,Intel,Other OS,3200x1800
1089,Acer,Notebook,15.6,4,2.4,20619.36,No,HD Display,No,1366,768,AMD Processor,2.2,0,500,0,0,AMD,Windows,1366x768
1090,Dell,Notebook,15.6,4,2.2,20965.1472,No,HD Display,No,1366,768,Other Intel Processor,1.6,0,500,0,0,Intel,Other OS,1366x768
1091,HP,Notebook,15.6,4,1.86,18434.3472,No,HD Display,No,1366,768,Intel Core i3,2.0,0,1024,0,0,Intel,Other OS,1366x768
1092,Asus,Gaming,17.3,8,2.7,85194.72,Yes,Full HD Display,No,1920,1080,Intel Core i7,2.8,256,1024,0,0,Nvidia,Windows,1920x1080
1093,Dell,Ultrabook,13.3,4,1.4,43601.688,Yes,Full HD Display,No,1920,1080,Intel Core i5,1.6,256,0,0,0,AMD,Windows,1920x1080
1094,HP,Netbook,12.5,4,2.4,85194.72,No,HD Display,No,1366,768,Intel Core i5,2.3,128,0,0,0,Intel,Windows,1366x768
1095,Acer,Notebook,15.6,8,2.4,42570.72,No,Full HD Display,No,1920,1080,Intel Core i5,2.5,256,1024,0,0,Nvidia,Windows,1920x1080
1096,Dell,Notebook,15.6,8,2.36,34035.264,No,Full HD Display,No,1920,1080,Intel Core i5,2.5,0,1024,0,0,AMD,Windows,1920x1080
1097,MSI,Gaming,17.3,8,2.6,85194.72,No,Full HD Display,No,1920,1080,Intel Core i7,2.6,256,0,0,0,Nvidia,Windows,1920x1080
1098,HP,Notebook,15.6,4,1.96,26640.0,No,HD Display,No,1366,768,Other Intel Processor,1.6,0,1024,0,0,Intel,Windows,1366x768
1099,Asus,Gaming,17.3,16,4.3,122490.72,Yes,Full HD Display,No,1920,1080,Intel Core i7,2.6,128,1024,0,0,Nvidia,Windows,1920x1080
1100,Dell,Ultrabook,12.5,4,1.5,60480.792,No,HD Display,No,1366,768,Intel Core i3,2.3,0,500,0,0,Intel,Windows,1366x768
1101,Dell,Ultrabook,12.5,4,1.5,62176.1616,No,HD Display,No,1366,768,Intel Core i3,2.3,128,0,0,0,Intel,Windows,1366x768
1102,Acer,Notebook,15.6,4,2.2,11135.52,No,HD Display,No,1366,768,Other Intel Processor,1.5,16,0,0,0,Intel,Other OS,1366x768
1103,HP,Workstation,17.3,8,3.0,154458.72,Yes,Full HD Display,No,1920,1080,Intel Core i7,2.6,0,1024,0,0,AMD,Windows,1920x1080
1104,Lenovo,Gaming,15.6,16,2.4,63882.72,No,Full HD Display,No,1920,1080,Intel Core i7,2.8,512,0,0,0,Nvidia,Windows,1920x1080
1105,Dell,Ultrabook,12.5,8,1.5,75289.968,No,HD Display,No,1366,768,Intel Core i5,2.3,256,0,0,0,Intel,Windows,1366x768
1106,MSI,Gaming,17.3,8,2.9,80516.20319999999,No,Full HD Display,No,1920,1080,Intel Core i7,2.6,128,1024,0,0,Nvidia,Windows,1920x1080
1107,Lenovo,2 in 1 Convertible,15.6,4,2.1,46193.76,Yes,Full HD Display,Yes,1920,1080,Intel Core i5,2.3,256,0,0,0,Intel,Windows,1920x1080
1108,HP,Notebook,15.6,4,2.1,21205.44,No,Full HD Display,No,1920,1080,AMD Processor,2.5,0,1024,0,0,AMD,Windows,1920x1080
1109,Asus,Gaming,15.6,16,2.59,71341.92,Yes,Full HD Display,No,1920,1080,Intel Core i7,2.6,128,1024,0,0,Nvidia,Windows,1920x1080
1110,HP,Notebook,13.3,8,1.16,90522.72,No,Quad HD+ Display,Yes,3200,1800,Other Intel Processor,1.1,256,0,0,0,Intel,Windows,3200x1800
1111,Dell,Notebook,15.6,4,2.24,40980.312,No,HD Display,No,1366,768,Intel Core i5,2.3,0,500,0,0,AMD,Windows,1366x768
1112,Lenovo,Notebook,15.6,4,2.1,22857.12,No,HD Display,No,1366,768,Intel Core i3,2.0,128,0,0,0,Intel,Windows,1366x768
1113,HP,Ultrabook,13.3,8,1.16,104908.32,No,Full HD Display,No,1920,1080,Intel Core i7,2.5,512,0,0,0,Intel,Windows,1920x1080
1114,Lenovo,2 in 1 Convertible,10.1,4,0.69,29250.72,Yes,HD Display,Yes,1920,1200,Other Intel Processor,1.44,0,0,0,64,Intel,Other OS,1920x1200
1115,Dell,Ultrabook,13.3,8,1.23,73473.12,No,Full HD Display,No,1920,1080,Intel Core i7,2.4,256,0,0,0,Intel,Windows,1920x1080
1116,Lenovo,Gaming,17.3,16,4.6,146519.46719999998,Yes,Full HD Display,No,1920,1080,Intel Core i7,2.7,256,0,1024,0,Nvidia,Windows,1920x1080
1117,Razer,Ultrabook,12.5,8,1.25,54825.12,No,4K Ultra HD Display,Yes,3840,2160,Intel Core i7,2.5,256,0,0,0,Intel,Windows,3840x2160
1118,Toshiba,Ultrabook,13.3,16,1.05,118601.28,No,Full HD Display,No,1920,1080,Intel Core i7,2.7,512,0,0,0,Intel,Windows,1920x1080
1119,Asus,Gaming,17.3,8,3.52,69929.4672,No,Full HD Display,No,1920,1080,Intel Core i7,2.6,128,1024,0,0,Nvidia,Windows,1920x1080
1120,Vero,Notebook,13.3,4,1.35,10442.88,No,Full HD Display,No,1920,1080,Other Intel Processor,1.44,0,0,0,32,Intel,Windows,1920x1080
1121,HP,Notebook,13.3,8,1.16,90043.2,No,Full HD Display,No,1920,1080,Intel Core i5,2.3,256,0,0,0,Intel,Windows,1920x1080
1122,HP,Notebook,14.0,8,1.43,80612.64,No,Full HD Display,No,1920,1080,Intel Core i5,2.3,256,0,0,0,Intel,Windows,1920x1080
1123,Dell,Notebook,15.6,4,2.09,27899.0064,No,HD Display,No,1366,768,Intel Core i5,2.3,0,500,0,0,Intel,Other OS,1366x768
1124,Asus,Notebook,15.6,4,2.0,23176.8,No,HD Display,No,1366,768,Intel Core i3,2.4,0,1024,0,0,Intel,Windows,1366x768
1125,Lenovo,2 in 1 Convertible,14.0,8,1.8,88924.31999999999,Yes,Full HD Display,Yes,1920,1080,Intel Core i7,2.5,256,0,0,0,Intel,Windows,1920x1080
1126,Lenovo,2 in 1 Convertible,10.1,4,0.69,25521.12,Yes,HD Display,Yes,1920,1200,Other Intel Processor,1.44,0,0,0,64,Intel,Windows,1920x1200
1127,HP,Ultrabook,12.5,8,1.26,100965.6,No,HD Display,No,1366,768,Intel Core i5,2.4,256,0,0,0,Intel,Windows,1366x768
1128,Lenovo,Gaming,15.6,8,2.4,52693.92,Yes,Full HD Display,No,1920,1080,Intel Core i5,2.5,128,1024,0,0,Nvidia,Other OS,1920x1080
1129,HP,Gaming,17.3,8,3.35,60153.12,Yes,Full HD Display,No,1920,1080,Intel Core i5,2.3,128,1024,0,0,Nvidia,Windows,1920x1080
1130,HP,Notebook,15.6,8,2.04,33513.119999999995,No,HD Display,No,1366,768,Intel Core i7,2.7,0,2048,0,0,Intel,Windows,1366x768
1131,Lenovo,2 in 1 Convertible,14.0,8,1.8,109244.2464,Yes,Full HD Display,Yes,1920,1080,Intel Core i7,2.6,512,0,0,0,Nvidia,Windows,1920x1080
1132,Asus,Notebook,14.0,4,1.5,14811.84,No,HD Display,No,1366,768,Other Intel Processor,1.1,0,0,0,32,Intel,Windows,1366x768
1133,HP,Ultrabook,15.6,8,1.84,40066.56,No,Full HD Display,No,1920,1080,Intel Core i7,2.7,256,0,0,0,Intel,Windows,1920x1080
1134,Acer,Notebook,15.6,4,2.23,32820.48,No,Full HD Display,No,1920,1080,Intel Core i5,2.5,0,1024,0,0,Nvidia,Windows,1920x1080
1135,Lenovo,Notebook,15.6,16,2.5,58554.72,No,Full HD Display,No,1920,1080,Intel Core i7,2.5,0,0,1024,0,AMD,Windows,1920x1080
1136,HP,Workstation,17.3,8,3.0,210424.032,Yes,Full HD Display,No,1920,1080,Intel Core i7,2.6,256,0,0,0,Nvidia,Windows,1920x1080
1137,Dell,Notebook,15.6,8,2.5,41771.52,No,HD Display,No,1366,768,Intel Core i5,2.5,0,1024,0,0,AMD,Windows,1366x768
1138,MSI,Gaming,17.3,16,3.78,127818.72,No,Full HD Display,No,1920,1080,Intel Core i7,2.7,256,1024,0,0,Nvidia,Windows,1920x1080
1139,HP,Ultrabook,15.6,8,1.88,115709.2416,No,Full HD Display,No,1920,1080,Intel Core i7,2.5,256,0,0,0,Intel,Windows,1920x1080
1140,Lenovo,2 in 1 Convertible,14.0,16,2.8,130003.2,Yes,HD Display,Yes,2560,1440,Intel Core i7,2.6,512,0,0,0,Intel,Windows,2560x1440
1141,MSI,Gaming,15.6,8,2.4,60888.384,No,Full HD Display,No,1920,1080,Intel Core i7,2.8,128,1024,0,0,Nvidia,Windows,1920x1080
1142,HP,2 in 1 Convertible,13.3,8,1.48,86793.12,No,Full HD Display,Yes,1920,1080,Intel Core i5,2.4,256,0,0,0,Intel,Windows,1920x1080
1143,HP,Workstation,15.6,8,2.59,118761.12,Yes,Full HD Display,No,1920,1080,Intel Core i7,2.6,256,0,0,0,Nvidia,Windows,1920x1080
1144,HP,2 in 1 Convertible,13.3,8,1.48,95850.72,No,HD Display,Yes,2560,1440,Intel Core i7,2.6,256,0,0,0,Intel,Windows,2560x1440
1145,HP,Workstation,15.6,8,2.0,101178.72,No,Full HD Display,No,1920,1080,Intel Core i7,2.6,256,0,0,0,Nvidia,Windows,1920x1080
1146,HP,Ultrabook,12.5,8,1.26,122381.49599999998,No,Full HD Display,No,1920,1080,Intel Core i7,2.5,256,0,0,0,Intel,Windows,1920x1080
1147,Dell,Notebook,15.6,8,2.18,53807.472,No,Full HD Display,No,1920,1080,Intel Core i7,2.7,256,0,0,0,Nvidia,Windows,1920x1080
1148,HP,Notebook,15.6,8,1.88,84129.12,No,Full HD Display,No,1920,1080,Intel Core i5,2.3,256,0,0,0,Intel,Windows,1920x1080
1149,Lenovo,2 in 1 Convertible,14.0,8,1.27,124621.92,Yes,HD Display,Yes,2560,1440,Intel Core i7,2.5,256,0,0,0,Intel,Windows,2560x1440
1150,Lenovo,Notebook,15.6,4,1.9,18061.92,No,HD Display,No,1366,768,Intel Core i3,2.0,0,1024,0,0,Intel,Other OS,1366x768
1151,HP,Notebook,15.6,4,1.86,15824.16,No,HD Display,No,1366,768,AMD Processor,1.8,0,500,0,0,AMD,Windows,1366x768
1152,Lenovo,Notebook,15.6,8,2.32,31914.72,No,Full HD Display,No,1920,1080,Intel Core i5,2.3,0,1024,0,0,AMD,Other OS,1920x1080
1153,Dell,Gaming,15.6,8,2.62,63882.72,No,Full HD Display,No,1920,1080,Intel Core i7,2.8,0,1024,0,0,Nvidia,Windows,1920x1080
1154,Dell,Notebook,15.6,8,2.04,119916.2304,Yes,4K Ultra HD Display,Yes,3840,2160,Intel Core i5,2.3,256,0,0,0,Nvidia,Windows,3840x2160
1155,HP,Notebook,15.6,4,1.91,25515.2592,No,Full HD Display,No,1920,1080,AMD Processor,2.5,256,0,0,0,AMD,Windows,1920x1080
1156,MSI,Gaming,17.3,16,2.7,79536.38399999999,No,Full HD Display,No,1920,1080,Intel Core i7,2.8,256,1024,0,0,Nvidia,Windows,1920x1080
1157,Lenovo,Ultrabook,14.0,12,1.4,122490.72,No,Full HD Display,No,1920,1080,Intel Core i7,2.6,512,0,0,0,Intel,Windows,1920x1080
1158,Lenovo,Notebook,15.6,8,2.5,42010.7472,No,Full HD Display,No,1920,1080,Intel Core i5,2.3,0,0,1024,0,AMD,Windows,1920x1080
1159,HP,2 in 1 Convertible,13.3,8,1.48,108744.48,No,HD Display,Yes,2560,1440,Intel Core i7,2.6,512,0,0,0,Intel,Windows,2560x1440
1160,Lenovo,Ultrabook,14.0,8,1.7,79866.72,No,Full HD Display,No,1920,1080,Intel Core i7,2.6,256,0,0,0,Intel,Windows,1920x1080
1161,MSI,Gaming,14.0,16,1.7,94252.32,No,Full HD Display,No,1920,1080,Intel Core i7,2.6,256,1024,0,0,Nvidia,Windows,1920x1080
1162,HP,Gaming,15.6,8,2.62,47898.72,Yes,Full HD Display,No,1920,1080,Intel Core i7,2.8,0,1024,0,0,Nvidia,Windows,1920x1080
1163,Lenovo,Notebook,15.6,8,2.2,24455.52,No,HD Display,No,1366,768,Intel Core i3,2.0,0,1024,0,0,Intel,Windows,1366x768
1164,HP,Notebook,15.6,4,2.1,25414.0272,No,HD Display,No,1366,768,Intel Core i5,2.3,0,500,0,0,Intel,Other OS,1366x768
1165,Dell,Gaming,15.6,8,2.62,79813.44,No,4K Ultra HD Display,No,3840,2160,Intel Core i7,2.8,128,1024,0,0,Nvidia,Windows,3840x2160
1166,Lenovo,Notebook,15.6,8,1.95,74059.2,Yes,Full HD Display,No,1920,1080,Intel Core i5,2.5,256,0,0,0,Intel,Windows,1920x1080
1167,Lenovo,Notebook,15.6,4,2.2,24935.04,No,Full HD Display,No,1920,1080,Intel Core i3,2.0,0,1024,0,0,Nvidia,Windows,1920x1080
1168,HP,Notebook,14.0,2,1.44,13266.72,No,HD Display,No,1366,768,Other Intel Processor,1.6,0,0,0,32,Intel,Windows,1366x768
1169,MSI,Gaming,15.6,8,2.2,44701.92,Yes,Full HD Display,No,1920,1080,Intel Core i7,2.7,0,1024,0,0,Nvidia,Windows,1920x1080
1170,HP,Notebook,15.6,8,1.96,36177.12,No,Full HD Display,No,1920,1080,Intel Core i7,2.5,256,0,0,0,Intel,Windows,1920x1080
1171,HP,Notebook,15.6,16,2.1,61751.52,No,Full HD Display,No,1920,1080,Intel Core i7,1.8,512,0,0,0,Intel,Windows,1920x1080
1172,Asus,Notebook,15.6,4,2.2,19660.32,No,HD Display,No,1366,768,Other Intel Processor,1.6,0,500,0,0,Intel,Windows,1366x768
1173,Lenovo,Notebook,15.6,4,2.1,21205.44,No,HD Display,No,1366,768,Intel Core i5,2.3,0,500,0,0,Intel,Other OS,1366x768
1174,Lenovo,Notebook,15.6,8,2.2,37775.52,No,Full HD Display,No,1920,1080,Intel Core i7,2.7,0,1024,0,0,Nvidia,Other OS,1920x1080
1175,Asus,Notebook,14.0,4,2.0,40972.32,No,Full HD Display,No,1920,1080,Intel Core i3,2.4,256,0,0,0,Intel,Windows,1920x1080
1176,Lenovo,Notebook,15.6,4,2.32,43956.0,No,Full HD Display,No,1920,1080,Intel Core i7,2.5,0,0,1024,0,Intel,Windows,1920x1080
1177,Lenovo,Gaming,15.6,16,3.31,69530.4,Yes,Full HD Display,No,1920,1080,Intel Core i7,2.6,512,0,0,0,Nvidia,Windows,1920x1080
1178,MSI,Gaming,15.6,16,1.91,114731.5536,No,Full HD Display,No,1920,1080,Intel Core i7,2.6,128,1024,0,0,Nvidia,Windows,1920x1080
1179,HP,Notebook,15.6,4,2.07,34632.0,No,HD Display,No,1366,768,Intel Core i3,2.3,0,500,0,0,Intel,Windows,1366x768
1180,Lenovo,2 in 1 Convertible,14.0,8,1.36,87219.36,Yes,HD Display,Yes,2560,1440,Intel Core i5,2.3,256,0,0,0,Intel,Windows,2560x1440
1181,Lenovo,Ultrabook,15.6,6,1.54,44275.68,No,Full HD Display,No,1920,1080,Intel Core i7,2.7,256,0,0,0,Nvidia,Windows,1920x1080
1182,Dell,Notebook,15.6,8,1.98,47686.1328,No,Full HD Display,No,1920,1080,Intel Core i7,2.7,256,0,0,0,Nvidia,Other OS,1920x1080
1183,Acer,Notebook,15.6,4,2.1,17742.239999999998,No,HD Display,No,1366,768,Other Intel Processor,2.0,0,500,0,0,Intel,Windows,1366x768
1184,HP,Notebook,15.6,6,2.18,42570.72,Yes,Full HD Display,No,1920,1080,Intel Core i7,2.6,0,1024,0,0,Nvidia,Windows,1920x1080
1185,Asus,Gaming,15.6,8,2.591,48431.52,Yes,Full HD Display,No,1920,1080,Intel Core i7,2.6,256,1024,0,0,Nvidia,Windows,1920x1080
1186,Dell,2 in 1 Convertible,15.6,16,2.09,62817.12,No,Full HD Display,Yes,1920,1080,Intel Core i7,2.7,512,0,0,0,Intel,Windows,1920x1080
1187,Acer,Notebook,15.6,4,2.23,36816.48,No,Full HD Display,No,1920,1080,Intel Core i5,2.5,256,0,0,0,Nvidia,Windows,1920x1080
1188,Dell,Ultrabook,13.3,8,1.23,58554.72,No,Quad HD+ Display,Yes,3200,1800,Intel Core i5,2.4,256,0,0,0,Intel,Other OS,3200x1800
1189,Acer,Gaming,17.3,16,4.2,138474.72,Yes,Full HD Display,No,1920,1080,Intel Core i7,2.8,256,1024,0,0,Nvidia,Windows,1920x1080
1190,Lenovo,Gaming,15.6,8,2.4,43636.32,Yes,Full HD Display,No,1920,1080,Intel Core i5,2.5,0,1024,0,0,Nvidia,Windows,1920x1080
1191,HP,Notebook,15.6,4,1.86,25840.8,No,HD Display,No,1366,768,Intel Core i5,2.5,0,500,0,0,Intel,Windows,1366x768
1192,Apple,Ultrabook,12.0,8,0.92,61964.64,Yes,Retina Display,No,2304,1440,Other Intel Processor,1.1,0,0,0,256,Intel,Other OS,2304x1440
1193,Dell,2 in 1 Convertible,13.3,8,1.6,63882.72,Yes,Full HD Display,Yes,1920,1080,Intel Core i5,2.5,256,0,0,0,Intel,Windows,1920x1080
1194,HP,Notebook,15.6,12,2.21,70702.56,Yes,Full HD Display,No,1920,1080,Intel Core i7,2.8,128,1024,0,0,Nvidia,Windows,1920x1080
1195,Lenovo,Notebook,15.6,4,1.9,19607.04,No,HD Display,No,1366,768,Intel Core i3,2.0,0,1024,0,0,AMD,Other OS,1366x768
1196,Asus,Gaming,17.3,16,4.3,114552.0,Yes,Full HD Display,No,1920,1080,Intel Core i7,2.6,512,1024,0,0,Nvidia,Windows,1920x1080
1197,Acer,Notebook,15.6,4,2.1,14492.16,No,HD Display,No,1366,768,Other Intel Processor,2.0,0,1024,0,0,Intel,Other OS,1366x768
1198,MSI,Gaming,17.3,16,2.43,109165.392,No,Full HD Display,No,1920,1080,Intel Core i7,2.8,256,1024,0,0,Nvidia,Windows,1920x1080
1199,Dell,Notebook,15.6,4,2.3,26586.72,No,HD Display,No,1366,768,Intel Core i3,2.0,128,0,0,0,AMD,Windows,1366x768
1200,Lenovo,Notebook,15.6,8,2.2,33513.119999999995,No,HD Display,No,1366,768,Intel Core i7,2.5,0,500,0,0,Nvidia,Other OS,1366x768
1201,Dell,2 in 1 Convertible,15.6,16,2.0,68464.8,No,Full HD Display,Yes,1920,1080,Intel Core i7,1.8,512,0,0,0,Intel,Windows,1920x1080
1202,Dell,Ultrabook,13.3,16,1.2,142790.4,No,Quad HD+ Display,Yes,3200,1800,Intel Core i7,2.7,512,0,0,0,Intel,Windows,3200x1800
1203,Asus,Gaming,15.6,8,2.2,62284.32,No,Full HD Display,No,1920,1080,Intel Core i7,2.6,0,1024,0,0,Nvidia,Windows,1920x1080
1204,Dell,Notebook,15.6,8,2.36,47365.92,No,Full HD Display,No,1920,1080,Intel Core i5,2.5,256,0,0,0,AMD,Windows,1920x1080
1205,HP,Notebook,15.6,8,1.91,30849.12,No,HD Display,No,1366,768,Intel Core i5,2.5,256,0,0,0,Intel,Windows,1366x768
1206,Lenovo,Notebook,15.6,4,2.2,15930.72,No,HD Display,No,1366,768,AMD Processor,2.2,0,500,0,0,AMD,Windows,1366x768
1207,Acer,Notebook,17.3,8,3.3,33513.119999999995,No,HD Display,No,1600,900,Intel Core i3,2.0,0,1024,0,0,Nvidia,Windows,1600x900
1208,Asus,Gaming,15.6,16,2.2,130482.72,No,Full HD Display,No,1920,1080,Intel Core i7,2.8,256,1024,0,0,Nvidia,Windows,1920x1080
1209,Apple,Ultrabook,12.0,8,0.92,68145.12,Yes,Retina Display,No,2304,1440,Other Intel Processor,1.2,0,0,0,512,Intel,Other OS,2304x1440
1210,Asus,Notebook,15.6,16,2.2,93186.72,No,Full HD Display,No,1920,1080,Intel Core i7,2.8,128,1024,0,0,Nvidia,Windows,1920x1080
1211,MSI,Gaming,17.3,16,2.43,103842.1872,Yes,Full HD Display,No,1920,1080,Intel Core i7,2.6,256,1024,0,0,Nvidia,Windows,1920x1080
1212,Dell,2 in 1 Convertible,15.6,8,2.191,53226.72,Yes,Full HD Display,Yes,1920,1080,Intel Core i5,2.5,256,0,0,0,Intel,Windows,1920x1080
1213,Asus,Gaming,17.3,16,2.9,103842.72,No,Full HD Display,No,1920,1080,Intel Core i7,2.8,256,1024,0,0,Nvidia,Windows,1920x1080
